"","practicecode","postcode","healthboard","ageband","malecount","femalecount","indeterminatecount","count","year","month","lsoa"
"24218","W93032","NP23 5NT","Aneurin Bevan",39,34,55,0,89,2021,"January","W01001438"
"24219","W93032","NP23 5NT","Aneurin Bevan",40,44,56,0,100,2021,"January","W01001438"
"24220","W93032","NP23 5NT","Aneurin Bevan",41,54,44,0,98,2021,"January","W01001438"
"24221","W93032","NP23 5NT","Aneurin Bevan",42,45,47,0,92,2021,"January","W01001438"
"24222","W93032","NP23 5NT","Aneurin Bevan",43,43,41,0,84,2021,"January","W01001438"
"24223","W93032","NP23 5NT","Aneurin Bevan",44,34,60,0,94,2021,"January","W01001438"
"24224","W93032","NP23 5NT","Aneurin Bevan",45,60,56,0,116,2021,"January","W01001438"
"24225","W93032","NP23 5NT","Aneurin Bevan",46,44,52,0,96,2021,"January","W01001438"
"24226","W93032","NP23 5NT","Aneurin Bevan",47,56,54,0,110,2021,"January","W01001438"
"24227","W93032","NP23 5NT","Aneurin Bevan",48,67,74,0,141,2021,"January","W01001438"
"24228","W93032","NP23 5NT","Aneurin Bevan",49,64,75,0,139,2021,"January","W01001438"
"24229","W93032","NP23 5NT","Aneurin Bevan",50,60,71,0,131,2021,"January","W01001438"
"24230","W93032","NP23 5NT","Aneurin Bevan",51,75,74,0,149,2021,"January","W01001438"
"24231","W93032","NP23 5NT","Aneurin Bevan",52,81,60,0,141,2021,"January","W01001438"
"24232","W93032","NP23 5NT","Aneurin Bevan",53,62,70,0,132,2021,"January","W01001438"
"24233","W93032","NP23 5NT","Aneurin Bevan",54,67,87,0,154,2021,"January","W01001438"
"24234","W93032","NP23 5NT","Aneurin Bevan",55,92,69,0,161,2021,"January","W01001438"
"24235","W93032","NP23 5NT","Aneurin Bevan",56,81,57,0,138,2021,"January","W01001438"
"24236","W93032","NP23 5NT","Aneurin Bevan",57,62,66,0,128,2021,"January","W01001438"
"24237","W93032","NP23 5NT","Aneurin Bevan",58,67,55,0,122,2021,"January","W01001438"
"24238","W93032","NP23 5NT","Aneurin Bevan",59,52,61,0,113,2021,"January","W01001438"
"24239","W93032","NP23 5NT","Aneurin Bevan",60,48,62,0,110,2021,"January","W01001438"
"24240","W93032","NP23 5NT","Aneurin Bevan",61,51,59,0,110,2021,"January","W01001438"
"24241","W93032","NP23 5NT","Aneurin Bevan",62,45,54,0,99,2021,"January","W01001438"
"24242","W93032","NP23 5NT","Aneurin Bevan",63,50,46,0,96,2021,"January","W01001438"
"24243","W93032","NP23 5NT","Aneurin Bevan",64,55,60,0,115,2021,"January","W01001438"
"24244","W93032","NP23 5NT","Aneurin Bevan",65,45,49,0,94,2021,"January","W01001438"
"24245","W93032","NP23 5NT","Aneurin Bevan",66,34,46,0,80,2021,"January","W01001438"
"24246","W93032","NP23 5NT","Aneurin Bevan",67,45,48,0,93,2021,"January","W01001438"
"24247","W93032","NP23 5NT","Aneurin Bevan",68,45,56,0,101,2021,"January","W01001438"
"24248","W93032","NP23 5NT","Aneurin Bevan",69,43,51,0,94,2021,"January","W01001438"
"24249","W93032","NP23 5NT","Aneurin Bevan",70,44,56,0,100,2021,"January","W01001438"
"24250","W93032","NP23 5NT","Aneurin Bevan",71,45,47,0,92,2021,"January","W01001438"
"24251","W93032","NP23 5NT","Aneurin Bevan",72,52,60,0,112,2021,"January","W01001438"
"24252","W93032","NP23 5NT","Aneurin Bevan",73,45,43,0,88,2021,"January","W01001438"
"24253","W93032","NP23 5NT","Aneurin Bevan",74,59,64,0,123,2021,"January","W01001438"
"24254","W93032","NP23 5NT","Aneurin Bevan",75,33,49,0,82,2021,"January","W01001438"
"24255","W93032","NP23 5NT","Aneurin Bevan",76,30,39,0,69,2021,"January","W01001438"
"24256","W93032","NP23 5NT","Aneurin Bevan",77,37,51,0,88,2021,"January","W01001438"
"24257","W93032","NP23 5NT","Aneurin Bevan",78,33,49,0,82,2021,"January","W01001438"
"24258","W93032","NP23 5NT","Aneurin Bevan",79,34,24,0,58,2021,"January","W01001438"
"24259","W93032","NP23 5NT","Aneurin Bevan",80,27,35,0,62,2021,"January","W01001438"
"24260","W93032","NP23 5NT","Aneurin Bevan",81,29,31,0,60,2021,"January","W01001438"
"24261","W93032","NP23 5NT","Aneurin Bevan",82,28,28,0,56,2021,"January","W01001438"
"24262","W93032","NP23 5NT","Aneurin Bevan",83,12,22,0,34,2021,"January","W01001438"
"24263","W93032","NP23 5NT","Aneurin Bevan",84,12,17,0,29,2021,"January","W01001438"
"24264","W93032","NP23 5NT","Aneurin Bevan",85,20,17,0,37,2021,"January","W01001438"
"24265","W93032","NP23 5NT","Aneurin Bevan",86,10,14,0,24,2021,"January","W01001438"
"24266","W93032","NP23 5NT","Aneurin Bevan",87,6,12,0,18,2021,"January","W01001438"
"24267","W93032","NP23 5NT","Aneurin Bevan",88,7,16,0,23,2021,"January","W01001438"
"24268","W93032","NP23 5NT","Aneurin Bevan",89,5,10,0,15,2021,"January","W01001438"
"24269","W93032","NP23 5NT","Aneurin Bevan",90,1,7,0,8,2021,"January","W01001438"
"24270","W93032","NP23 5NT","Aneurin Bevan",91,4,6,0,10,2021,"January","W01001438"
"24271","W93032","NP23 5NT","Aneurin Bevan",92,2,1,0,3,2021,"January","W01001438"
"24272","W93032","NP23 5NT","Aneurin Bevan",93,1,4,0,5,2021,"January","W01001438"
"24273","W93032","NP23 5NT","Aneurin Bevan",94,1,4,0,5,2021,"January","W01001438"
"24274","W93033","NP7 5UH","Aneurin Bevan",0,35,28,0,63,2021,"January","W01001546"
"24275","W93033","NP7 5UH","Aneurin Bevan",1,47,39,0,86,2021,"January","W01001546"
"24276","W93033","NP7 5UH","Aneurin Bevan",2,42,35,0,77,2021,"January","W01001546"
"24277","W93033","NP7 5UH","Aneurin Bevan",3,48,37,0,85,2021,"January","W01001546"
"24278","W93033","NP7 5UH","Aneurin Bevan",4,43,40,0,83,2021,"January","W01001546"
"24279","W93033","NP7 5UH","Aneurin Bevan",5,49,43,0,92,2021,"January","W01001546"
"24280","W93033","NP7 5UH","Aneurin Bevan",6,56,51,0,107,2021,"January","W01001546"
"24281","W93033","NP7 5UH","Aneurin Bevan",7,59,46,0,105,2021,"January","W01001546"
"24282","W93033","NP7 5UH","Aneurin Bevan",8,57,50,0,107,2021,"January","W01001546"
"24283","W93033","NP7 5UH","Aneurin Bevan",9,57,49,0,106,2021,"January","W01001546"
"24284","W93033","NP7 5UH","Aneurin Bevan",10,68,53,0,121,2021,"January","W01001546"
"24285","W93033","NP7 5UH","Aneurin Bevan",11,53,54,0,107,2021,"January","W01001546"
"24286","W93033","NP7 5UH","Aneurin Bevan",12,51,60,0,111,2021,"January","W01001546"
"24287","W93033","NP7 5UH","Aneurin Bevan",13,56,44,0,100,2021,"January","W01001546"
"24288","W93033","NP7 5UH","Aneurin Bevan",14,58,57,0,115,2021,"January","W01001546"
"24289","W93033","NP7 5UH","Aneurin Bevan",15,49,48,0,97,2021,"January","W01001546"
"24290","W93033","NP7 5UH","Aneurin Bevan",16,75,54,0,129,2021,"January","W01001546"
"24291","W93033","NP7 5UH","Aneurin Bevan",17,55,52,0,107,2021,"January","W01001546"
"24292","W93033","NP7 5UH","Aneurin Bevan",18,43,51,0,94,2021,"January","W01001546"
"24293","W93033","NP7 5UH","Aneurin Bevan",19,41,45,0,86,2021,"January","W01001546"
"24294","W93033","NP7 5UH","Aneurin Bevan",20,51,48,0,99,2021,"January","W01001546"
"24295","W93033","NP7 5UH","Aneurin Bevan",21,55,46,0,101,2021,"January","W01001546"
"24296","W93033","NP7 5UH","Aneurin Bevan",22,42,44,0,86,2021,"January","W01001546"
"24297","W93033","NP7 5UH","Aneurin Bevan",23,53,49,0,102,2021,"January","W01001546"
"24298","W93033","NP7 5UH","Aneurin Bevan",24,58,39,0,97,2021,"January","W01001546"
"24299","W93033","NP7 5UH","Aneurin Bevan",25,53,45,0,98,2021,"January","W01001546"
"24300","W93033","NP7 5UH","Aneurin Bevan",26,53,48,0,101,2021,"January","W01001546"
"24301","W93033","NP7 5UH","Aneurin Bevan",27,59,39,0,98,2021,"January","W01001546"
"24302","W93033","NP7 5UH","Aneurin Bevan",28,59,49,0,108,2021,"January","W01001546"
"24303","W93033","NP7 5UH","Aneurin Bevan",29,57,51,0,108,2021,"January","W01001546"
"24304","W93033","NP7 5UH","Aneurin Bevan",30,52,49,0,101,2021,"January","W01001546"
"24305","W93033","NP7 5UH","Aneurin Bevan",31,50,61,0,111,2021,"January","W01001546"
"24306","W93033","NP7 5UH","Aneurin Bevan",32,57,52,0,109,2021,"January","W01001546"
"24307","W93033","NP7 5UH","Aneurin Bevan",33,46,58,0,104,2021,"January","W01001546"
"24308","W93033","NP7 5UH","Aneurin Bevan",34,67,60,0,127,2021,"January","W01001546"
"24309","W93033","NP7 5UH","Aneurin Bevan",35,50,59,0,109,2021,"January","W01001546"
"24310","W93033","NP7 5UH","Aneurin Bevan",36,57,50,0,107,2021,"January","W01001546"
"24311","W93033","NP7 5UH","Aneurin Bevan",37,52,68,0,120,2021,"January","W01001546"
"24312","W93033","NP7 5UH","Aneurin Bevan",38,63,63,0,126,2021,"January","W01001546"
"24313","W93033","NP7 5UH","Aneurin Bevan",39,58,57,0,115,2021,"January","W01001546"
"24314","W93033","NP7 5UH","Aneurin Bevan",40,51,54,0,105,2021,"January","W01001546"
"24315","W93033","NP7 5UH","Aneurin Bevan",41,63,68,0,131,2021,"January","W01001546"
"24316","W93033","NP7 5UH","Aneurin Bevan",42,49,50,0,99,2021,"January","W01001546"
"24317","W93033","NP7 5UH","Aneurin Bevan",43,50,49,0,99,2021,"January","W01001546"
"24318","W93033","NP7 5UH","Aneurin Bevan",44,45,60,0,105,2021,"January","W01001546"
"24319","W93033","NP7 5UH","Aneurin Bevan",45,47,57,0,104,2021,"January","W01001546"
"24320","W93033","NP7 5UH","Aneurin Bevan",46,50,63,0,113,2021,"January","W01001546"
"24321","W93033","NP7 5UH","Aneurin Bevan",47,69,68,0,137,2021,"January","W01001546"
"24322","W93033","NP7 5UH","Aneurin Bevan",48,81,85,0,166,2021,"January","W01001546"
"24323","W93033","NP7 5UH","Aneurin Bevan",49,73,72,0,145,2021,"January","W01001546"
"24324","W93033","NP7 5UH","Aneurin Bevan",50,74,70,0,144,2021,"January","W01001546"
"24325","W93033","NP7 5UH","Aneurin Bevan",51,76,71,0,147,2021,"January","W01001546"
"24326","W93033","NP7 5UH","Aneurin Bevan",52,89,74,0,163,2021,"January","W01001546"
"24327","W93033","NP7 5UH","Aneurin Bevan",53,77,85,0,162,2021,"January","W01001546"
"24328","W93033","NP7 5UH","Aneurin Bevan",54,70,78,0,148,2021,"January","W01001546"
"24329","W93033","NP7 5UH","Aneurin Bevan",55,90,83,0,173,2021,"January","W01001546"
"24330","W93033","NP7 5UH","Aneurin Bevan",56,78,98,0,176,2021,"January","W01001546"
"24331","W93033","NP7 5UH","Aneurin Bevan",57,78,86,0,164,2021,"January","W01001546"
"24332","W93033","NP7 5UH","Aneurin Bevan",58,92,73,0,165,2021,"January","W01001546"
"24333","W93033","NP7 5UH","Aneurin Bevan",59,77,78,0,155,2021,"January","W01001546"
"24334","W93033","NP7 5UH","Aneurin Bevan",60,73,81,0,154,2021,"January","W01001546"
"24335","W93033","NP7 5UH","Aneurin Bevan",61,73,76,0,149,2021,"January","W01001546"
"24336","W93033","NP7 5UH","Aneurin Bevan",62,69,78,0,147,2021,"January","W01001546"
"24337","W93033","NP7 5UH","Aneurin Bevan",63,75,69,0,144,2021,"January","W01001546"
"24338","W93033","NP7 5UH","Aneurin Bevan",64,70,84,0,154,2021,"January","W01001546"
"24339","W93033","NP7 5UH","Aneurin Bevan",65,61,74,0,135,2021,"January","W01001546"
"24340","W93033","NP7 5UH","Aneurin Bevan",66,74,65,0,139,2021,"January","W01001546"
"24341","W93033","NP7 5UH","Aneurin Bevan",67,60,73,0,133,2021,"January","W01001546"
"24342","W93033","NP7 5UH","Aneurin Bevan",68,67,70,0,137,2021,"January","W01001546"
"24343","W93033","NP7 5UH","Aneurin Bevan",69,69,72,0,141,2021,"January","W01001546"
"24344","W93033","NP7 5UH","Aneurin Bevan",70,63,73,0,136,2021,"January","W01001546"
"24345","W93033","NP7 5UH","Aneurin Bevan",71,65,55,0,120,2021,"January","W01001546"
"24346","W93033","NP7 5UH","Aneurin Bevan",72,74,84,0,158,2021,"January","W01001546"
"24347","W93033","NP7 5UH","Aneurin Bevan",73,68,73,0,141,2021,"January","W01001546"
"24348","W93033","NP7 5UH","Aneurin Bevan",74,60,66,0,126,2021,"January","W01001546"
"24349","W93033","NP7 5UH","Aneurin Bevan",75,48,66,0,114,2021,"January","W01001546"
"24350","W93033","NP7 5UH","Aneurin Bevan",76,58,57,0,115,2021,"January","W01001546"
"24351","W93033","NP7 5UH","Aneurin Bevan",77,59,44,0,103,2021,"January","W01001546"
"24352","W93033","NP7 5UH","Aneurin Bevan",78,43,60,0,103,2021,"January","W01001546"
"24353","W93033","NP7 5UH","Aneurin Bevan",79,38,44,0,82,2021,"January","W01001546"
"24354","W93033","NP7 5UH","Aneurin Bevan",80,48,45,0,93,2021,"January","W01001546"
"24355","W93033","NP7 5UH","Aneurin Bevan",81,38,34,0,72,2021,"January","W01001546"
"24356","W93033","NP7 5UH","Aneurin Bevan",82,20,38,0,58,2021,"January","W01001546"
"24357","W93033","NP7 5UH","Aneurin Bevan",83,29,47,0,76,2021,"January","W01001546"
"24358","W93033","NP7 5UH","Aneurin Bevan",84,26,34,0,60,2021,"January","W01001546"
"24359","W93033","NP7 5UH","Aneurin Bevan",85,25,37,0,62,2021,"January","W01001546"
"24360","W93033","NP7 5UH","Aneurin Bevan",86,22,29,0,51,2021,"January","W01001546"
"24361","W93033","NP7 5UH","Aneurin Bevan",87,21,31,0,52,2021,"January","W01001546"
"24362","W93033","NP7 5UH","Aneurin Bevan",88,17,25,0,42,2021,"January","W01001546"
"24363","W93033","NP7 5UH","Aneurin Bevan",89,15,29,0,44,2021,"January","W01001546"
"24364","W93033","NP7 5UH","Aneurin Bevan",90,16,24,0,40,2021,"January","W01001546"
"24365","W93033","NP7 5UH","Aneurin Bevan",91,6,16,0,22,2021,"January","W01001546"
"24366","W93033","NP7 5UH","Aneurin Bevan",92,5,15,0,20,2021,"January","W01001546"
"24367","W93033","NP7 5UH","Aneurin Bevan",93,7,9,0,16,2021,"January","W01001546"
"24368","W93033","NP7 5UH","Aneurin Bevan",94,2,10,0,12,2021,"January","W01001546"
"24369","W93035","NP23 6JG","Aneurin Bevan",0,47,25,0,72,2021,"January","W01001461"
"24370","W93035","NP23 6JG","Aneurin Bevan",1,45,36,0,81,2021,"January","W01001461"
"24371","W93035","NP23 6JG","Aneurin Bevan",2,41,33,0,74,2021,"January","W01001461"
"24372","W93035","NP23 6JG","Aneurin Bevan",3,37,35,0,72,2021,"January","W01001461"
"24373","W93035","NP23 6JG","Aneurin Bevan",4,31,38,0,69,2021,"January","W01001461"
"24374","W93035","NP23 6JG","Aneurin Bevan",5,38,53,0,91,2021,"January","W01001461"
"24375","W93035","NP23 6JG","Aneurin Bevan",6,41,32,0,73,2021,"January","W01001461"
"24376","W93035","NP23 6JG","Aneurin Bevan",7,49,31,0,80,2021,"January","W01001461"
"24377","W93035","NP23 6JG","Aneurin Bevan",8,41,33,0,74,2021,"January","W01001461"
"24378","W93035","NP23 6JG","Aneurin Bevan",9,49,38,0,87,2021,"January","W01001461"
"24379","W93035","NP23 6JG","Aneurin Bevan",10,34,36,0,70,2021,"January","W01001461"
"24380","W93035","NP23 6JG","Aneurin Bevan",11,43,47,0,90,2021,"January","W01001461"
"24381","W93035","NP23 6JG","Aneurin Bevan",12,44,35,0,79,2021,"January","W01001461"
"24382","W93035","NP23 6JG","Aneurin Bevan",13,42,43,0,85,2021,"January","W01001461"
"24383","W93035","NP23 6JG","Aneurin Bevan",14,41,47,0,88,2021,"January","W01001461"
"24384","W93035","NP23 6JG","Aneurin Bevan",15,37,40,0,77,2021,"January","W01001461"
"24385","W93035","NP23 6JG","Aneurin Bevan",16,41,38,0,79,2021,"January","W01001461"
"24386","W93035","NP23 6JG","Aneurin Bevan",17,43,51,0,94,2021,"January","W01001461"
"24387","W93035","NP23 6JG","Aneurin Bevan",18,50,46,0,96,2021,"January","W01001461"
"24388","W93035","NP23 6JG","Aneurin Bevan",19,42,31,0,73,2021,"January","W01001461"
"24389","W93035","NP23 6JG","Aneurin Bevan",20,48,35,0,83,2021,"January","W01001461"
"24390","W93035","NP23 6JG","Aneurin Bevan",21,43,49,0,92,2021,"January","W01001461"
"24391","W93035","NP23 6JG","Aneurin Bevan",22,41,51,0,92,2021,"January","W01001461"
"24392","W93035","NP23 6JG","Aneurin Bevan",23,38,42,0,80,2021,"January","W01001461"
"24393","W93035","NP23 6JG","Aneurin Bevan",24,36,57,0,93,2021,"January","W01001461"
"24394","W93035","NP23 6JG","Aneurin Bevan",25,40,37,0,77,2021,"January","W01001461"
"24395","W93035","NP23 6JG","Aneurin Bevan",26,40,55,0,95,2021,"January","W01001461"
"24396","W93035","NP23 6JG","Aneurin Bevan",27,49,45,0,94,2021,"January","W01001461"
"24397","W93035","NP23 6JG","Aneurin Bevan",28,55,51,0,106,2021,"January","W01001461"
"24398","W93035","NP23 6JG","Aneurin Bevan",29,60,41,0,101,2021,"January","W01001461"
"24399","W93035","NP23 6JG","Aneurin Bevan",30,56,57,0,113,2021,"January","W01001461"
"24400","W93035","NP23 6JG","Aneurin Bevan",31,48,39,0,87,2021,"January","W01001461"
"24401","W93035","NP23 6JG","Aneurin Bevan",32,51,58,0,109,2021,"January","W01001461"
"24402","W93035","NP23 6JG","Aneurin Bevan",33,58,45,0,103,2021,"January","W01001461"
"24403","W93035","NP23 6JG","Aneurin Bevan",34,52,52,0,104,2021,"January","W01001461"
"24404","W93035","NP23 6JG","Aneurin Bevan",35,55,43,0,98,2021,"January","W01001461"
"24405","W93035","NP23 6JG","Aneurin Bevan",36,49,45,0,94,2021,"January","W01001461"
"24406","W93035","NP23 6JG","Aneurin Bevan",37,35,42,0,77,2021,"January","W01001461"
"24407","W93035","NP23 6JG","Aneurin Bevan",38,51,39,0,90,2021,"January","W01001461"
"24408","W93035","NP23 6JG","Aneurin Bevan",39,29,47,0,76,2021,"January","W01001461"
"24409","W93035","NP23 6JG","Aneurin Bevan",40,43,38,0,81,2021,"January","W01001461"
"24410","W93035","NP23 6JG","Aneurin Bevan",41,46,41,0,87,2021,"January","W01001461"
"24411","W93035","NP23 6JG","Aneurin Bevan",42,37,49,0,86,2021,"January","W01001461"
"24412","W93035","NP23 6JG","Aneurin Bevan",43,42,29,0,71,2021,"January","W01001461"
"24413","W93035","NP23 6JG","Aneurin Bevan",44,41,39,0,80,2021,"January","W01001461"
"24414","W93035","NP23 6JG","Aneurin Bevan",45,49,43,0,92,2021,"January","W01001461"
"24415","W93035","NP23 6JG","Aneurin Bevan",46,37,40,0,77,2021,"January","W01001461"
"24416","W93035","NP23 6JG","Aneurin Bevan",47,50,39,0,89,2021,"January","W01001461"
"24417","W93035","NP23 6JG","Aneurin Bevan",48,58,47,0,105,2021,"January","W01001461"
"24418","W93035","NP23 6JG","Aneurin Bevan",49,42,60,0,102,2021,"January","W01001461"
"24419","W93035","NP23 6JG","Aneurin Bevan",50,48,56,0,104,2021,"January","W01001461"
"24420","W93035","NP23 6JG","Aneurin Bevan",51,54,58,0,112,2021,"January","W01001461"
"24421","W93035","NP23 6JG","Aneurin Bevan",52,58,61,0,119,2021,"January","W01001461"
"24422","W93035","NP23 6JG","Aneurin Bevan",53,54,43,0,97,2021,"January","W01001461"
"24423","W93035","NP23 6JG","Aneurin Bevan",54,52,57,0,109,2021,"January","W01001461"
"24424","W93035","NP23 6JG","Aneurin Bevan",55,47,61,0,108,2021,"January","W01001461"
"24425","W93035","NP23 6JG","Aneurin Bevan",56,53,58,0,111,2021,"January","W01001461"
"24426","W93035","NP23 6JG","Aneurin Bevan",57,54,44,0,98,2021,"January","W01001461"
"24427","W93035","NP23 6JG","Aneurin Bevan",58,54,57,0,111,2021,"January","W01001461"
"24428","W93035","NP23 6JG","Aneurin Bevan",59,50,48,0,98,2021,"January","W01001461"
"24429","W93035","NP23 6JG","Aneurin Bevan",60,47,54,0,101,2021,"January","W01001461"
"24430","W93035","NP23 6JG","Aneurin Bevan",61,45,39,0,84,2021,"January","W01001461"
"24431","W93035","NP23 6JG","Aneurin Bevan",62,39,27,0,66,2021,"January","W01001461"
"24432","W93035","NP23 6JG","Aneurin Bevan",63,30,41,0,71,2021,"January","W01001461"
"24433","W93035","NP23 6JG","Aneurin Bevan",64,38,38,0,76,2021,"January","W01001461"
"24434","W93035","NP23 6JG","Aneurin Bevan",65,41,31,0,72,2021,"January","W01001461"
"24435","W93035","NP23 6JG","Aneurin Bevan",66,27,41,0,68,2021,"January","W01001461"
"24436","W93035","NP23 6JG","Aneurin Bevan",67,41,36,0,77,2021,"January","W01001461"
"24437","W93035","NP23 6JG","Aneurin Bevan",68,35,38,0,73,2021,"January","W01001461"
"24438","W93035","NP23 6JG","Aneurin Bevan",69,37,34,0,71,2021,"January","W01001461"
"24439","W93035","NP23 6JG","Aneurin Bevan",70,37,44,0,81,2021,"January","W01001461"
"24440","W93035","NP23 6JG","Aneurin Bevan",71,33,46,0,79,2021,"January","W01001461"
"24441","W93035","NP23 6JG","Aneurin Bevan",72,41,33,0,74,2021,"January","W01001461"
"24442","W93035","NP23 6JG","Aneurin Bevan",73,39,41,0,80,2021,"January","W01001461"
"24443","W93035","NP23 6JG","Aneurin Bevan",74,38,25,0,63,2021,"January","W01001461"
"24444","W93035","NP23 6JG","Aneurin Bevan",75,19,28,0,47,2021,"January","W01001461"
"24445","W93035","NP23 6JG","Aneurin Bevan",76,39,30,0,69,2021,"January","W01001461"
"24446","W93035","NP23 6JG","Aneurin Bevan",77,26,25,0,51,2021,"January","W01001461"
"24447","W93035","NP23 6JG","Aneurin Bevan",78,33,20,0,53,2021,"January","W01001461"
"24448","W93035","NP23 6JG","Aneurin Bevan",79,15,25,0,40,2021,"January","W01001461"
"24449","W93035","NP23 6JG","Aneurin Bevan",80,19,21,0,40,2021,"January","W01001461"
"24450","W93035","NP23 6JG","Aneurin Bevan",81,20,32,0,52,2021,"January","W01001461"
"24451","W93035","NP23 6JG","Aneurin Bevan",82,22,20,0,42,2021,"January","W01001461"
"24452","W93035","NP23 6JG","Aneurin Bevan",83,12,24,0,36,2021,"January","W01001461"
"24453","W93035","NP23 6JG","Aneurin Bevan",84,8,16,0,24,2021,"January","W01001461"
"24454","W93035","NP23 6JG","Aneurin Bevan",85,8,6,0,14,2021,"January","W01001461"
"24455","W93035","NP23 6JG","Aneurin Bevan",86,10,7,0,17,2021,"January","W01001461"
"24456","W93035","NP23 6JG","Aneurin Bevan",87,10,7,0,17,2021,"January","W01001461"
"24457","W93035","NP23 6JG","Aneurin Bevan",88,5,10,0,15,2021,"January","W01001461"
"24458","W93035","NP23 6JG","Aneurin Bevan",89,7,9,0,16,2021,"January","W01001461"
"24459","W93035","NP23 6JG","Aneurin Bevan",90,0,7,0,7,2021,"January","W01001461"
"24460","W93035","NP23 6JG","Aneurin Bevan",91,3,4,0,7,2021,"January","W01001461"
"24461","W93035","NP23 6JG","Aneurin Bevan",92,1,3,0,4,2021,"January","W01001461"
"24462","W93035","NP23 6JG","Aneurin Bevan",93,1,1,0,2,2021,"January","W01001461"
"24463","W93035","NP23 6JG","Aneurin Bevan",94,1,2,0,3,2021,"January","W01001461"
"24464","W93036","NP25 3EQ","Aneurin Bevan",0,34,41,0,75,2021,"January","W01001554"
"24465","W93036","NP25 3EQ","Aneurin Bevan",1,51,39,0,90,2021,"January","W01001554"
"24466","W93036","NP25 3EQ","Aneurin Bevan",2,40,55,0,95,2021,"January","W01001554"
"24467","W93036","NP25 3EQ","Aneurin Bevan",3,57,48,0,105,2021,"January","W01001554"
"24468","W93036","NP25 3EQ","Aneurin Bevan",4,70,41,0,111,2021,"January","W01001554"
"24469","W93036","NP25 3EQ","Aneurin Bevan",5,67,50,0,117,2021,"January","W01001554"
"24470","W93036","NP25 3EQ","Aneurin Bevan",6,64,56,0,120,2021,"January","W01001554"
"24471","W93036","NP25 3EQ","Aneurin Bevan",7,60,61,0,121,2021,"January","W01001554"
"24472","W93036","NP25 3EQ","Aneurin Bevan",8,74,65,0,139,2021,"January","W01001554"
"24473","W93036","NP25 3EQ","Aneurin Bevan",9,63,67,0,130,2021,"January","W01001554"
"24474","W93036","NP25 3EQ","Aneurin Bevan",10,74,69,0,143,2021,"January","W01001554"
"24475","W93036","NP25 3EQ","Aneurin Bevan",11,72,76,0,148,2021,"January","W01001554"
"24476","W93036","NP25 3EQ","Aneurin Bevan",12,94,98,0,192,2021,"January","W01001554"
"24477","W93036","NP25 3EQ","Aneurin Bevan",13,89,84,0,173,2021,"January","W01001554"
"24478","W93036","NP25 3EQ","Aneurin Bevan",14,111,112,0,223,2021,"January","W01001554"
"24479","W93036","NP25 3EQ","Aneurin Bevan",15,87,94,0,181,2021,"January","W01001554"
"24480","W93036","NP25 3EQ","Aneurin Bevan",16,108,97,0,205,2021,"January","W01001554"
"24481","W93036","NP25 3EQ","Aneurin Bevan",17,127,84,0,211,2021,"January","W01001554"
"24482","W93036","NP25 3EQ","Aneurin Bevan",18,71,97,0,168,2021,"January","W01001554"
"24483","W93036","NP25 3EQ","Aneurin Bevan",19,90,53,0,143,2021,"January","W01001554"
"24484","W93036","NP25 3EQ","Aneurin Bevan",20,69,58,0,127,2021,"January","W01001554"
"24485","W93036","NP25 3EQ","Aneurin Bevan",21,65,71,0,136,2021,"January","W01001554"
"24486","W93036","NP25 3EQ","Aneurin Bevan",22,66,47,0,113,2021,"January","W01001554"
"24487","W93036","NP25 3EQ","Aneurin Bevan",23,86,69,0,155,2021,"January","W01001554"
"24488","W93036","NP25 3EQ","Aneurin Bevan",24,62,57,0,119,2021,"January","W01001554"
"24489","W93036","NP25 3EQ","Aneurin Bevan",25,65,41,0,106,2021,"January","W01001554"
"24490","W93036","NP25 3EQ","Aneurin Bevan",26,58,73,0,131,2021,"January","W01001554"
"24491","W93036","NP25 3EQ","Aneurin Bevan",27,67,52,0,119,2021,"January","W01001554"
"24492","W93036","NP25 3EQ","Aneurin Bevan",28,59,53,0,112,2021,"January","W01001554"
"24493","W93036","NP25 3EQ","Aneurin Bevan",29,75,55,0,130,2021,"January","W01001554"
"24494","W93036","NP25 3EQ","Aneurin Bevan",30,57,52,0,109,2021,"January","W01001554"
"24495","W93036","NP25 3EQ","Aneurin Bevan",31,69,55,0,124,2021,"January","W01001554"
"24496","W93036","NP25 3EQ","Aneurin Bevan",32,49,48,0,97,2021,"January","W01001554"
"24497","W93036","NP25 3EQ","Aneurin Bevan",33,58,63,0,121,2021,"January","W01001554"
"24498","W93036","NP25 3EQ","Aneurin Bevan",34,73,58,0,131,2021,"January","W01001554"
"24499","W93036","NP25 3EQ","Aneurin Bevan",35,52,65,0,117,2021,"January","W01001554"
"24500","W93036","NP25 3EQ","Aneurin Bevan",36,67,56,0,123,2021,"January","W01001554"
"24501","W93036","NP25 3EQ","Aneurin Bevan",37,58,76,0,134,2021,"January","W01001554"
"24502","W93036","NP25 3EQ","Aneurin Bevan",38,60,62,0,122,2021,"January","W01001554"
"24503","W93036","NP25 3EQ","Aneurin Bevan",39,81,63,0,144,2021,"January","W01001554"
"24504","W93036","NP25 3EQ","Aneurin Bevan",40,67,61,0,128,2021,"January","W01001554"
"24505","W93036","NP25 3EQ","Aneurin Bevan",41,68,57,0,125,2021,"January","W01001554"
"24506","W93036","NP25 3EQ","Aneurin Bevan",42,64,66,0,130,2021,"January","W01001554"
